"type","date","bottom","top","lower","upper","median","mean","std","prob_control","mean_window","sd_window","confidence","date_onset","state","date_of_analysis"
"nowcast",2020-05-14,0.239180356847549,0.791640053031152,0.383913100786849,0.592409676409885,0.507620757546568,0.525901778236511,0.172208354612689,0.987587587587588,1.89189189189189,1.457621848053,0.999804758476935,2020-05-19,"VIC","2020-06-28"
"nowcast",2020-05-15,0.281183757953602,0.887449128017415,0.3981044450717,0.629793918089497,0.542496680841443,0.569789396307919,0.193323701714777,0.971471471471472,1.89189189189189,1.457621848053,0.999755650801073,2020-05-20,"VIC","2020-06-28"
"nowcast",2020-05-16,0.296769817180596,0.959859590396306,0.41553435720636,0.667075652808955,0.587040078652555,0.619949371527864,0.214119344404716,0.943443443443443,1.89189189189189,1.457621848053,0.999694245917871,2020-05-21,"VIC","2020-06-28"
"nowcast",2020-05-17,0.294403341062016,0.970517367141591,0.436104754909166,0.697371250299834,0.603149850999998,0.633986171471861,0.218088994617496,0.939139139139139,1.89189189189189,1.457621848053,0.999617481822049,2020-05-22,"VIC","2020-06-28"
"nowcast",2020-05-18,0.284383516535668,0.956733037616743,0.439777520870653,0.699526374327111,0.596672960259004,0.625581003522004,0.215015813799198,0.944144144144144,1.89189189189189,1.457621848053,0.999521539689248,2020-05-23,"VIC","2020-06-28"
"nowcast",2020-05-19,0.292037575689295,0.994300533566708,0.461389081989866,0.734809243417858,0.630465002397545,0.657588912316662,0.224468387553241,0.926626626626627,1.89189189189189,1.457621848053,0.999401658667204,2020-05-24,"VIC","2020-06-28"
"nowcast",2020-05-20,0.356834931899434,1.08812254352304,0.500549806816758,0.785460222278863,0.684480665556493,0.714283803523987,0.230702558310573,0.884984984984985,1.89189189189189,1.457621848053,0.999251905965001,2020-05-25,"VIC","2020-06-28"
"nowcast",2020-05-21,0.365648257133832,1.11976768357119,0.522884328592806,0.810553002275103,0.716834197433952,0.748149985044604,0.242972242313279,0.858658658658659,1.89189189189189,1.457621848053,0.999064891666341,2020-05-26,"VIC","2020-06-28"
"nowcast",2020-05-22,0.359545846656674,1.06839908005142,0.55384404578912,0.831531374385144,0.69384303236096,0.718579492533977,0.221367015368764,0.892492492492493,1.89189189189189,1.457621848053,0.998831415268547,2020-05-27,"VIC","2020-06-28"
"nowcast",2020-05-23,0.311985400080809,0.978238154503584,0.510021857202456,0.775257491009921,0.636875207509109,0.653803570525589,0.206627161611258,0.943343343343343,1.89189189189189,1.457621848053,0.99854002799783,2020-05-28,"VIC","2020-06-28"
"nowcast",2020-05-24,0.283433024274743,0.930584496605907,0.449960345426361,0.70422415961436,0.594281358802176,0.605554548120641,0.200827456106437,0.963563563563564,1.89189189189189,1.457621848053,0.99817649137006,2020-05-29,"VIC","2020-06-28"
"nowcast",2020-05-25,0.245828142418917,0.885635156471295,0.402263793773479,0.659787084321972,0.557028941038913,0.573391709264878,0.20329956796746,0.971671671671672,1.89189189189189,1.457621848053,0.997723108136625,2020-05-30,"VIC","2020-06-28"
"nowcast",2020-05-26,0.232536158805483,0.83217490738237,0.403410107938858,0.642803422912116,0.518463313413451,0.534234904481286,0.188066164735895,0.982682682682683,1.89189189189189,1.457621848053,0.997157896543468,2020-05-31,"VIC","2020-06-28"
"nowcast",2020-05-27,0.198401734622261,0.795991433490733,0.367524813156441,0.604829538704874,0.502479177498508,0.518827223249273,0.188576018972687,0.984684684684685,1.89189189189189,1.457621848053,0.996453572591569,2020-06-01,"VIC","2020-06-28"
"nowcast",2020-05-28,0.210612225901445,0.829714420021842,0.384090657759921,0.626810039530466,0.510912858690347,0.527900225073533,0.1962078210811,0.977977977977978,1.89189189189189,1.457621848053,0.995576297563641,2020-06-02,"VIC","2020-06-28"
"nowcast",2020-05-29,0.227473165592292,0.881631458091276,0.388811176172365,0.640665855732673,0.545089057404986,0.568703488843644,0.205885724206665,0.965065065065065,1.89189189189189,1.457621848053,0.994484139319743,2020-06-03,"VIC","2020-06-28"
"nowcast",2020-05-30,0.273320887818514,0.987632877513641,0.419701871726144,0.69209072503774,0.602511214117438,0.63483425001122,0.226933975086514,0.929429429429429,1.89189189189189,1.457621848053,0.993125185624971,2020-06-04,"VIC","2020-06-28"
"nowcast",2020-05-31,0.339187866379652,1.0914490334427,0.474876062820119,0.776047955982177,0.679507861552479,0.713540670442015,0.243591751670215,0.877177177177177,1.89189189189189,1.457621848053,0.991435235959115,2020-06-05,"VIC","2020-06-28"
"nowcast",2020-06-01,0.414923569614087,1.24957598737871,0.564550973699478,0.90163478015405,0.78246004372782,0.817590798921905,0.267842471527267,0.776776776776777,1.89189189189189,1.457621848053,0.989334984861094,2020-06-06,"VIC","2020-06-28"
"nowcast",2020-06-02,0.493921006404897,1.40856962002531,0.663996921048961,1.02713311542973,0.90177578524546,0.937041432740594,0.287853750599703,0.62972972972973,1.89189189189189,1.457621848053,0.986726595024613,2020-06-07,"VIC","2020-06-28"
"nowcast",2020-06-03,0.534126989143785,1.48894015895415,0.756255961929288,1.13475921403596,0.999372472634389,1.03672272601768,0.304256446154209,0.500800800800801,1.89189189189189,1.457621848053,0.983489542494416,2020-06-08,"VIC","2020-06-28"
"nowcast",2020-06-04,0.643301316878582,1.60472709746854,0.834003945843146,1.21955428834971,1.09907705991056,1.13845376856488,0.306213127297785,0.360860860860861,1.89189189189189,1.457621848053,0.979475600256593,2020-06-09,"VIC","2020-06-28"
"nowcast",2020-06-05,0.728584421390202,1.67935613896269,0.940920021808981,1.31611801993211,1.18084990051268,1.21118635994293,0.295810451055705,0.245745745745746,1.89189189189189,1.457621848053,0.97450281181368,2020-06-10,"VIC","2020-06-28"
"nowcast",2020-06-06,0.768330781563588,1.65855839573117,0.957930806993462,1.32370972000121,1.18938309095886,1.21492754403052,0.282716707833804,0.233233233233233,1.89189189189189,1.457621848053,0.968348295643326,2020-06-11,"VIC","2020-06-28"
"nowcast",2020-06-07,0.776618382673828,1.63919021967307,0.996634565624324,1.32843931258669,1.19773274786048,1.21933291417423,0.269518066389764,0.204404404404404,1.89189189189189,1.457621848053,0.9607397191876,2020-06-12,"VIC","2020-06-28"
"nowcast",2020-06-08,0.809160076347726,1.60870936224005,1.02288911660415,1.33580438855783,1.20330337284195,1.222827171039,0.249248732520577,0.178478478478478,1.89189189189189,1.457621848053,0.951345294451544,2020-06-13,"VIC","2020-06-28"
"nowcast",2020-06-09,0.824965777545101,1.58249380179632,1.01730921853554,1.31660737685916,1.19175056028221,1.2073887493725,0.235708194205018,0.187087087087087,1.89189189189189,1.457621848053,0.939762188138172,2020-06-14,"VIC","2020-06-28"
"nowcast",2020-06-10,0.840593314179516,1.56067069963512,1.0051009417606,1.28388582884894,1.17818626480085,1.1947121486103,0.22345434311416,0.183283283283283,1.89189189189189,1.457621848053,0.92550332648423,2020-06-15,"VIC","2020-06-28"
"nowcast",2020-06-11,0.820257170370191,1.52489389866087,1.00785384812936,1.28662239947556,1.17185200967871,1.18939933369744,0.219073167216307,0.188488488488488,1.89189189189189,1.457621848053,0.907982739388518,2020-06-16,"VIC","2020-06-28"
"nowcast",2020-06-12,0.858663477112596,1.5308836279919,1.05688975191098,1.31943709326945,1.19155286291206,1.20088058624832,0.205981402402977,0.15975975975976,1.89189189189189,1.457621848053,0.886499880563261,2020-06-17,"VIC","2020-06-28"
"nowcast",2020-06-13,0.865920644469063,1.51298161449367,1.04548015518499,1.30273298182176,1.19205283391688,1.20478272980877,0.199835262095553,0.142642642642643,1.89189189189189,1.457621848053,0.860223864514231,2020-06-18,"VIC","2020-06-28"
"nowcast",2020-06-14,0.903426270621239,1.52559984242176,1.03168853009402,1.27678375633885,1.18431720192919,1.19482494471311,0.190253977229436,0.143043043043043,1.89189189189189,1.457621848053,0.828179420876119,2020-06-19,"VIC","2020-06-28"
"nowcast",2020-06-15,0.837290621402348,1.44799751992456,1.02430249889795,1.26801642681143,1.14937948269014,1.15629961303518,0.188376211874687,0.201301301301301,1.89189189189189,1.457621848053,0.789237834960942,2020-06-20,"VIC","2020-06-28"
"nowcast",2020-06-16,0.858418413337608,1.42886032559609,1.01865390342991,1.24215152486448,1.14135733899903,1.14899310051392,0.175673420014929,0.194194194194194,1.89189189189189,1.457621848053,0.74211868414535,2020-06-21,"VIC","2020-06-28"
"nowcast",2020-06-17,0.876293882988199,1.47168830454947,1.06332822725397,1.29606896543656,1.183858119143,1.19443208952397,0.183273751004772,0.136536536536537,1.89189189189189,1.457621848053,0.685412689389835,2020-06-22,"VIC","2020-06-28"
"nowcast",2020-06-18,0.924066603808068,1.56770778612121,1.10085942779102,1.34930321168052,1.23828812507571,1.25467202738823,0.198499088851733,0.0825825825825826,1.89189189189189,1.457621848053,0.617644333859539,2020-06-23,"VIC","2020-06-28"
"nowcast",2020-06-19,0.973866725206959,1.61014303287778,1.10999832689645,1.36550495884506,1.27241515545742,1.28739561992842,0.196960753685258,0.0535535535535536,1.89189189189189,1.457621848053,0.537409241700675,2020-06-24,"VIC","2020-06-28"
"nowcast",2020-01-04,0.55186342523024,3.9279313475102,0.55186342523024,2.17206385898665,1.79815295355413,2.00302134650447,1.18831891974116,0.3,2,0,1,2020-01-09,"VIC","2020-07-16"
"nowcast",2020-01-05,0.152552413463953,5.64829234776443,4.05493813885964,5.64829234776443,4.3931915079422,3.57099199434094,2.28851744186935,0.3,2,0,1,2020-01-10,"VIC","2020-07-16"
"nowcast",2020-01-06,0.143882158138108,8.4571757960432,1.279692874173,3.37617259457152,3.03201422450338,3.37170307498559,2.50918491760866,0.1,2,0,1,2020-01-11,"VIC","2020-07-16"
"nowcast",2020-01-07,0.260160449624509,2.26799250820219,0.260160449624509,1.12450535857593,1.03842836530858,1.25029703789494,0.751708515112937,0.5,2,0,1,2020-01-12,"VIC","2020-07-16"
"nowcast",2020-01-08,0.317790807699551,4.34864754345493,0.780869205992366,1.9980812002053,1.54282033422421,2.02466746689512,1.51764144417678,0.4,2,0,1,2020-01-13,"VIC","2020-07-16"
"nowcast",2020-01-09,0.44292857295393,5.26087073186145,1.35748789793061,2.62379300911036,1.65189321252735,1.9762896633338,1.38490540431824,0.2,2,0,1,2020-01-14,"VIC","2020-07-16"
"nowcast",2020-01-10,0.0545008500419419,4.53051035712451,0.518326603952301,1.3978885941475,1.26177986858773,1.56704925455574,1.32968528852398,0.3,2,0,1,2020-01-15,"VIC","2020-07-16"
"nowcast",2020-01-11,0.147943047522821,4.78468617815947,0.147943047522821,2.44724076138276,1.90499155475339,2.33840416563702,1.63286947061672,0.2,2,0,1,2020-01-16,"VIC","2020-07-16"
"nowcast",2020-01-12,0.992523586336901,5.19969177970187,1.99107623243497,3.49871612436858,2.75984766532252,2.59986674330043,1.28145298363299,0.1,2,0,1,2020-01-17,"VIC","2020-07-16"
"nowcast",2020-01-13,0.141670914667191,2.55360265368142,0.141670914667191,0.891234729103335,0.828211173461736,0.964296357366429,0.696845185464095,0.6,2,0,1,2020-01-18,"VIC","2020-07-16"
"nowcast",2020-01-14,0.130062455928136,3.87712014442154,0.57919934466067,2.3564771622588,2.04601393542677,2.08136950184617,1.24383993468206,0.25,2,0,1,2020-01-19,"VIC","2020-07-16"
"nowcast",2020-01-15,0.105448065656403,4.63734605264005,0.737338361665356,2.98534950966301,2.10181645268552,2.40071057253404,1.64719362913967,0.266666666666667,1.66666666666667,0.479463301485384,1,2020-01-20,"VIC","2020-07-16"
"nowcast",2020-01-16,0.901863008556229,5.25585672078258,0.901863008556229,2.2960729377388,2.15479053398224,2.66876438685058,1.49299523058545,0.0666666666666667,1.66666666666667,0.479463301485384,1,2020-01-21,"VIC","2020-07-16"
"nowcast",2020-01-17,0.0960947930983732,5.23880147543201,1.29798227645981,2.58061146874202,2.27417859226824,2.61201604339092,1.75949665645053,0.1,1.75,0.438529009653515,1,2020-01-22,"VIC","2020-07-16"
"nowcast",2020-01-18,0.168774872379696,3.63345428432043,0.168774872379696,1.61426215812764,1.57309868683915,1.97637975415232,1.46345304506775,0.32,1.8,0.404061017820884,1,2020-01-23,"VIC","2020-07-16"
"nowcast",2020-01-19,0.0660990986436355,4.3170855785795,0.283624795568793,1.6397367056493,1.61381378919197,2.05815311577266,1.6580841926767,0.336363636363636,2,1.65900379082799,1,2020-01-24,"VIC","2020-07-16"
"nowcast",2020-01-20,0.163550469601149,4.2277647380449,0.352393605344376,1.62122165258494,1.39061750824157,1.89506812579572,1.62103672430117,0.372727272727273,2,1.65900379082799,1,2020-01-25,"VIC","2020-07-16"
"nowcast",2020-01-21,0.0983358711769438,2.86181037091378,0.226311066687446,1.14387821106188,1.08360074501468,1.42843789031646,1.0881247344955,0.433333333333333,1.91666666666667,1.61184342157862,1,2020-01-26,"VIC","2020-07-16"
"nowcast",2020-01-22,0.0645690101905331,3.12855516908755,0.366564629224374,1.46423640018217,1.19511595196293,1.5807549068867,1.1802848422226,0.372222222222222,1.72222222222222,1.37029767004522,1,2020-01-27,"VIC","2020-07-16"
"nowcast",2020-01-23,0.129491246442238,3.33728734920482,0.303088816198011,1.35935296784146,1.20243750281869,1.52955425454664,1.22505577061756,0.433333333333333,1.875,1.33546726030528,1,2020-01-28,"VIC","2020-07-16"
"nowcast",2020-01-24,0.0304580574749581,2.99705182478229,0.270015638117545,1.2460336471641,1.16557682380559,1.49981982450946,1.2673346214841,0.413513513513514,2.05405405405405,1.3158600173066,1,2020-01-29,"VIC","2020-07-16"
"nowcast",2020-01-25,0.00116383937188859,2.63389185101049,0.328570510086054,1.25159890281328,1.04572794752851,1.31572963148231,1.09275960387297,0.473584905660377,2.07547169811321,1.44003067342585,1,2020-01-30,"VIC","2020-07-16"
"nowcast",2020-01-26,0.0405451484055607,2.76607884203787,0.140907663854842,1.00879581998975,0.955465805274178,1.30630455247428,1.13963003847364,0.525333333333333,1.96,1.38116260695925,1,2020-01-31,"VIC","2020-07-16"
"nowcast",2020-01-27,0.0267623762917081,2.70396760152865,0.156693899431497,1.1313053021533,1.02899538637228,1.29270566267841,1.07798594086766,0.487234042553191,1.9468085106383,1.41772606840649,1,2020-02-01,"VIC","2020-07-16"
"nowcast",2020-01-28,0.000459595723777252,2.72442739559007,0.146796130933666,1.1622372548742,1.07166022469897,1.34164396171688,1.14211390681721,0.465289256198347,1.8595041322314,1.33852866103409,1,2020-02-02,"VIC","2020-07-16"
"nowcast",2020-01-29,0.00681025877336931,3.06032848159282,0.100530380183771,1.19433726437518,1.13792143576554,1.47734837695243,1.27616466527577,0.437037037037037,1.85802469135802,1.36517746065525,1,2020-02-03,"VIC","2020-07-16"
"nowcast",2020-01-30,0.00578364851206222,3.25213011470845,0.112570212739366,1.25367186119354,1.20573647943253,1.58079146400897,1.35950986843485,0.416981132075472,1.82547169811321,1.32948991348646,1,2020-02-04,"VIC","2020-07-16"
"nowcast",2020-01-31,0.00795632847802504,3.75093388932661,0.155235606728004,1.4910777757093,1.37035344542546,1.78961146669667,1.56331836772404,0.377394636015326,1.81992337164751,1.32860211853401,1,2020-02-05,"VIC","2020-07-16"
"nowcast",2020-02-01,0.0269697912627897,4.03777786231167,0.194209294473026,1.64274983043994,1.5129368358589,1.95729190659018,1.68425177729414,0.327102803738318,1.75700934579439,1.26934605887306,1,2020-02-06,"VIC","2020-07-16"
"nowcast",2020-02-02,0.0104667925336182,4.23250980001421,0.224748021929768,1.75947517228603,1.62104018851505,2.08123440094202,1.74799388476771,0.298697916666667,1.76302083333333,1.27842506960387,1,2020-02-07,"VIC","2020-07-16"
"nowcast",2020-02-03,0.03895488746269,4.35518065652756,0.327204735700905,1.91305310029861,1.6921948348091,2.11496779380978,1.71394690333675,0.28682505399568,1.79481641468683,1.3059740753861,1,2020-02-08,"VIC","2020-07-16"
"nowcast",2020-02-04,0.0133319390993117,4.61650012564574,0.28931113798696,1.91896283861238,1.76387353320975,2.23582577056942,1.79264739670807,0.264909090909091,1.81090909090909,1.31183884651242,1,2020-02-09,"VIC","2020-07-16"
"nowcast",2020-02-05,0.0132824728749712,4.47414531720188,0.362173478837869,2.02622529248134,1.77778220627395,2.22112944335375,1.80281852034656,0.260876623376623,1.83928571428571,1.33099076913691,1,2020-02-10,"VIC","2020-07-16"
"nowcast",2020-02-06,0.00402213025946645,4.63213785280964,0.297099797723307,1.9627096644456,1.77669842159407,2.24544915381618,1.83928684531944,0.273237410071942,1.84460431654676,1.31367453250773,1,2020-02-11,"VIC","2020-07-16"
"nowcast",2020-02-07,0.0254041712687658,4.56506477020861,0.302190436956765,1.9888239768139,1.78068687050713,2.24393631318976,1.80823533392434,0.263489932885906,1.85906040268456,1.30685961539309,1,2020-02-12,"VIC","2020-07-16"
"nowcast",2020-02-08,0.01223027527941,4.61930770260981,0.286808524834532,1.98956967883434,1.79764629848585,2.2574144168945,1.8246911692023,0.261089987325729,1.86311787072243,1.32987205327464,1,2020-02-13,"VIC","2020-07-16"
"nowcast",2020-02-09,0.00773598144727788,4.64342950587316,0.282522387024223,1.96511458653293,1.74899704506405,2.23095312263965,1.83230900065004,0.277073170731707,1.86341463414634,1.3292576011615,1,2020-02-14,"VIC","2020-07-16"
"nowcast",2020-02-10,0.0044194994553888,4.52958488206022,0.182075246507703,1.75584627235972,1.65277593175479,2.15926294783417,1.7921210886822,0.292037470725995,1.86299765807963,1.33374005848887,1,2020-02-15,"VIC","2020-07-16"
"nowcast",2020-02-11,0.00780533700622199,4.26024035802082,0.181022987546511,1.755959668486,1.65427155397807,2.07153501796048,1.76296048921814,0.307336343115124,1.86455981941309,1.33874642457406,1,2020-02-16,"VIC","2020-07-16"
"nowcast",2020-02-12,0.00463981048214096,4.0474621225179,0.163930087214542,1.61527030749213,1.50758354778499,1.95953877688443,1.68279570809234,0.330055248618785,1.87845303867403,1.35059317618802,1,2020-02-17,"VIC","2020-07-16"
"nowcast",2020-02-13,0.00629978578556375,3.85990100246078,0.195337910620304,1.51319192174048,1.3795661504318,1.83193439058532,1.59946808132202,0.366919739696312,1.88611713665944,1.36473581693936,1,2020-02-18,"VIC","2020-07-16"
"nowcast",2020-02-14,0.00318157733053725,3.64527940497962,0.193001673858038,1.42429898107226,1.27088919328546,1.71875989216769,1.58866664293912,0.394888178913738,1.89243876464324,1.36918925473535,1,2020-02-19,"VIC","2020-07-16"
"nowcast",2020-02-15,0.000545329230547771,3.28605215720573,0.11931367441953,1.21896206158504,1.14781415254521,1.54811090457553,1.41142215493878,0.441313559322034,1.89300847457627,1.36635593731787,1,2020-02-20,"VIC","2020-07-16"
"nowcast",2020-02-16,0.00329214891522042,3.00084489588087,0.106241435940737,1.09359906539296,1.036708474178,1.403992403439,1.30097564568338,0.486221294363257,1.89874739039666,1.36820657944722,1,2020-02-21,"VIC","2020-07-16"
"nowcast",2020-02-17,0.008449221537088,2.6667024187687,0.116956262706416,1.03087842795535,0.958005668632151,1.26798013568873,1.12499181157155,0.518312757201646,1.89506172839506,1.36440736808826,1,2020-02-22,"VIC","2020-07-16"
"nowcast",2020-02-18,0.018428416707017,2.42223075453327,0.0902703913825126,0.892997852564474,0.843334529507795,1.12886286114177,0.993237230893448,0.573096446700508,1.8994923857868,1.37240316671828,1,2020-02-23,"VIC","2020-07-16"
"nowcast",2020-02-19,0.00132834046494253,2.22413316870575,0.102622416954386,0.863191592936283,0.803816778326728,1.05329700988226,0.890717692094573,0.599191102123357,1.89989888776542,1.37037771039827,1,2020-02-24,"VIC","2020-07-16"
"nowcast",2020-02-20,0.00971091104865503,2.01665501106212,0.164896089541869,0.873678335065953,0.764942451610159,0.989322971963818,0.845781227164447,0.628513650151668,1.89989888776542,1.37037771039827,1,2020-02-25,"VIC","2020-07-16"
"nowcast",2020-02-21,0.0105303915856534,1.97161675244393,0.1710148430509,0.875244740916481,0.76088461465364,0.97646777871381,0.827858385245335,0.629667003027245,1.90010090817356,1.36973839018731,1,2020-02-26,"VIC","2020-07-16"
"nowcast",2020-02-22,0.0226556424214947,1.92872533364814,0.145641877284878,0.831837479204502,0.747679862316607,0.947156082476447,0.780116408854466,0.642497482376637,1.89929506545821,1.36865972233355,1,2020-02-27,"VIC","2020-07-16"
"nowcast",2020-02-23,0.0207002305960528,1.85292309338151,0.151727660100231,0.808342017852935,0.73296436573325,0.922544553196447,0.752688545975805,0.661530715005035,1.89929506545821,1.36865972233355,1,2020-02-28,"VIC","2020-07-16"
"nowcast",2020-02-24,0.00856182793343737,1.75388988186742,0.213217001409632,0.843625655053345,0.725770559810155,0.896979802772818,0.704411194888055,0.672663316582915,1.90050251256281,1.36920077917358,1,2020-02-29,"VIC","2020-07-16"
"nowcast",2020-02-25,0.054623966765927,1.65655887737985,0.268386369792311,0.852978437502101,0.70249291106888,0.853703329508437,0.648151264656298,0.702206619859579,1.89869608826479,1.36841999477106,1,2020-03-01,"VIC","2020-07-16"
"nowcast",2020-02-26,0.0189028035740906,1.56723547318355,0.212772404426108,0.778488853980941,0.682004044603772,0.826245083241882,0.606779335402223,0.722545090180361,1.90080160320641,1.36934915366285,1,2020-03-02,"VIC","2020-07-16"
"nowcast",2020-02-27,0.0609856686206138,1.45764884753943,0.254443111313235,0.775181030045721,0.661036693313158,0.779183362268372,0.526857909814702,0.746292585170341,1.90080160320641,1.36934915366285,1,2020-03-03,"VIC","2020-07-16"
"nowcast",2020-02-28,0.0919210722377303,1.37893322222222,0.300190699707709,0.777684146218453,0.654984651696818,0.753004224525124,0.474809471071191,0.778557114228457,1.90080160320641,1.36934915366285,1,2020-03-04,"VIC","2020-07-16"
"nowcast",2020-02-29,0.144304200050268,1.28194122474642,0.34636289531269,0.78839363515908,0.656183498784933,0.728120350542848,0.404813775719066,0.802102102102102,1.8998998998999,1.36895998720972,1,2020-03-05,"VIC","2020-07-16"
"nowcast",2020-03-01,0.178579407754574,1.25806906833885,0.360180781867307,0.766907479461531,0.652393498757082,0.717686951900427,0.365736791458753,0.821221221221221,1.8998998998999,1.36895998720972,1,2020-03-06,"VIC","2020-07-16"
"nowcast",2020-03-02,0.215111246124671,1.19972020393473,0.408740167753361,0.776852784046106,0.652773154099337,0.706294912665277,0.335449926665479,0.844544544544545,1.8998998998999,1.36895998720972,1,2020-03-07,"VIC","2020-07-16"
"nowcast",2020-03-03,0.256648309509208,1.13909403201068,0.433113235325325,0.757917834265858,0.641876960142203,0.692299149885345,0.301807902902653,0.868268268268268,1.8998998998999,1.36895998720972,1,2020-03-08,"VIC","2020-07-16"
"nowcast",2020-03-04,0.268751540456704,1.08284884297689,0.432271142402337,0.730691777587519,0.626756660581488,0.669287170718382,0.269588861148611,0.896796796796797,1.8998998998999,1.36895998720972,1,2020-03-09,"VIC","2020-07-16"
"nowcast",2020-03-05,0.291713178108178,0.991683903792969,0.455935373215769,0.723573105850384,0.625880474482872,0.658686483405349,0.226775612914399,0.922022022022022,1.8998998998999,1.36895998720972,1,2020-03-10,"VIC","2020-07-16"
"nowcast",2020-03-06,0.320127821369769,0.922523319389539,0.452410080390174,0.680248492721326,0.600730072790677,0.626453571192018,0.194106366527661,0.954554554554555,1.8998998998999,1.36895998720972,1,2020-03-11,"VIC","2020-07-16"
"nowcast",2020-03-07,0.324129779254421,0.869802438295264,0.453516857712403,0.666085425826873,0.58427535354027,0.606027360499155,0.175167095467049,0.972072072072072,1.8998998998999,1.36895998720972,1,2020-03-12,"VIC","2020-07-16"
"nowcast",2020-03-08,0.355812512521447,0.845461700106207,0.455698657018437,0.645801460305404,0.575294998816279,0.591981655744359,0.155888121583686,0.9857,1.899,1.36857089645727,1,2020-03-13,"VIC","2020-07-16"
"nowcast",2020-03-09,0.354156839952629,0.796904375201068,0.45781137261568,0.630404304567085,0.565051948243264,0.578583716722533,0.138127124762623,0.9922,1.899,1.36857089645727,1,2020-03-14,"VIC","2020-07-16"
"nowcast",2020-03-10,0.378498548145964,0.776781942549305,0.492573657488126,0.646773065661229,0.569080566806524,0.581778150538124,0.125060773627039,0.9943,1.899,1.36857089645727,1,2020-03-15,"VIC","2020-07-16"
"nowcast",2020-03-11,0.403390176531877,0.771725811260183,0.485770654256492,0.628074886177882,0.570872385421597,0.584547875000955,0.11584657357174,0.9966,1.899,1.36857089645727,1,2020-03-16,"VIC","2020-07-16"
"nowcast",2020-03-12,0.404475839575127,0.739032271492837,0.485519639382176,0.615971659500863,0.564154190466227,0.573097870132155,0.104263960134807,0.9992,1.899,1.36857089645727,1,2020-03-17,"VIC","2020-07-16"
"nowcast",2020-03-13,0.399295620844855,0.712084069778625,0.474490161560569,0.59892652706697,0.545254291573287,0.553805912218792,0.0974479172703005,0.9998,1.899,1.36857089645727,1,2020-03-18,"VIC","2020-07-16"
"nowcast",2020-03-14,0.387770773727766,0.668887730917706,0.464548007262938,0.574993415105162,0.526813385633485,0.534406162359158,0.0874541149521523,1,1.899,1.36857089645727,1,2020-03-19,"VIC","2020-07-16"
"nowcast",2020-03-15,0.384583241080247,0.643930934628436,0.454684707740958,0.558466810691325,0.513421035964935,0.518714658145187,0.0803889520526738,1,1.899,1.36857089645727,1,2020-03-20,"VIC","2020-07-16"
"nowcast",2020-03-16,0.381671534064445,0.622212816480622,0.446395227190392,0.540828741338486,0.501497178288868,0.506233620691478,0.0744878732193403,1,1.899,1.36857089645727,1,2020-03-21,"VIC","2020-07-16"
"nowcast",2020-03-17,0.38593300147708,0.600510668711494,0.447091611044084,0.53158901793962,0.491332041008312,0.495112221049358,0.0663410510494464,1,1.899,1.36857089645727,1,2020-03-22,"VIC","2020-07-16"
"nowcast",2020-03-18,0.383677191444964,0.584928595411398,0.432239995187873,0.510727679243198,0.478216919640354,0.481129013493493,0.0616819317009907,1,1.899,1.36857089645727,1,2020-03-23,"VIC","2020-07-16"
"nowcast",2020-03-19,0.381410996360055,0.56976811700409,0.435553739395252,0.509929856833781,0.473248176336262,0.474712374337814,0.0580049116666699,1,1.899,1.36857089645727,1,2020-03-24,"VIC","2020-07-16"
"nowcast",2020-03-20,0.386371793701674,0.570171519358767,0.440062502226798,0.510564696899686,0.477747783468851,0.480612805136214,0.0558984288812147,1,1.899,1.36857089645727,1,2020-03-25,"VIC","2020-07-16"
"nowcast",2020-03-21,0.401909917245939,0.575526473470298,0.445224998814056,0.514178559351228,0.486061013648453,0.4888693276254,0.053357238448809,1,1.899,1.36857089645727,1,2020-03-26,"VIC","2020-07-16"
"nowcast",2020-03-22,0.400822797707939,0.578089547226687,0.44575114847601,0.512863989386598,0.485489330207217,0.488622303621162,0.054034397861179,1,1.899,1.36857089645727,0.999999999999621,2020-03-27,"VIC","2020-07-16"
"nowcast",2020-03-23,0.396067098079159,0.568362970683649,0.445414334856078,0.51220734671905,0.478846794481207,0.480812980069398,0.0524489785749744,1,1.899,1.36857089645727,0.999999999999506,2020-03-28,"VIC","2020-07-16"
"nowcast",2020-03-24,0.383159211809451,0.548727876787528,0.431039211423303,0.49635837281147,0.466322748684465,0.467063090665212,0.050658987465931,1,1.899,1.36857089645727,0.999999999999356,2020-03-29,"VIC","2020-07-16"
"nowcast",2020-03-25,0.359906463463651,0.527408468822226,0.410740052486207,0.477105901422238,0.44598323920209,0.445320988333437,0.0510325914495998,1,1.899,1.36857089645727,0.99999999999916,2020-03-30,"VIC","2020-07-16"
"nowcast",2020-03-26,0.330434143733154,0.504100756543,0.38689498091338,0.455567575257613,0.418678388581261,0.416994302883767,0.0530055563435234,1,1.899,1.36857089645727,0.999999999998904,2020-03-31,"VIC","2020-07-16"
"nowcast",2020-03-27,0.295045523952644,0.473675718360209,0.356432214875043,0.429441948628738,0.387302023679388,0.386411872108643,0.054586006966665,1,1.899,1.36857089645727,0.999999999998571,2020-04-01,"VIC","2020-07-16"
"nowcast",2020-03-28,0.263849311995349,0.441607684960345,0.315528215769521,0.391492356916221,0.352371792191324,0.35245133150034,0.0547026940371554,1,1.899,1.36857089645727,0.999999999998137,2020-04-02,"VIC","2020-07-16"
